Date,Open,High,Low,Close,Adj Close,Volume
2016-05-31,145.850861,147.045883,145.573608,146.978973,114.814194,6105084
2016-06-01,146.271515,146.529633,144.875717,145.803055,113.895615,2785916
2016-06-02,145.879547,146.749527,145.430206,146.749527,114.634956,2764160
2016-06-03,145.697891,146.309753,145.028687,146.166351,114.179451,2435402
2016-06-06,146.357559,147.179733,145.640533,146.013382,114.059921,2488120
2016-06-07,146.567871,147.160614,145.946457,146.587006,114.508026,4670390
2016-06-08,146.778198,147.313583,146.309753,147.227539,115.008354,3070010
2016-06-09,146.195023,146.998093,146.013382,146.673035,114.575218,2114803
2016-06-10,146.07074,146.587006,145.181641,145.66922,113.791077,3264148
2016-06-13,144.961761,145.793503,143.671127,144.627151,112.977074,3776478
2016-06-14,144.627151,145.114716,143.785858,144.416824,112.812744,2997627
2016-06-15,144.79924,145.114716,143.977051,144.053543,112.528992,2364378
2016-06-16,143.585083,144.636703,142.447418,144.416824,112.812744,2561759
2016-06-17,144.321228,146.00383,143.977051,145.305923,113.507278,4878439
2016-06-20,145.889099,147.868073,145.812622,146.854691,114.717133,3736417
2016-06-21,147.380493,147.772461,146.931168,147.27533,115.045731,2887274
2016-06-22,146.988525,147.906311,145.573608,146.195023,114.20182,2964050
2016-06-23,146.701721,148.642441,145.889099,148.518158,116.016571,4151992
2016-06-24,143.374756,143.986618,139.751434,140.143402,109.474533,9500609
2016-06-27,139.751434,140.152969,136.233276,137.189301,107.166901,5248723
2016-06-28,138.412994,139.321228,137.877625,139.292542,108.80986,4181594
2016-06-29,140.057358,141.950287,140.009567,141.931168,110.871056,3522614
2016-06-30,142.313583,145.229446,142.131927,145.105164,113.350464,4149587
2016-07-01,145.105164,146.242828,144.741867,145.650101,113.776146,2780582
2016-07-05,144.541107,145.315491,144.13002,145.009567,113.27578,2578599
2016-07-06,145.172089,145.707458,143.326965,145.66922,113.791077,2687592
2016-07-07,146.032501,146.931168,145.210327,145.889099,113.96283,2236766
2016-07-08,147.227539,147.801147,146.347992,147.667297,115.351921,3180468
2016-07-11,147.801147,149.177826,147.705551,148.499039,116.001617,2964050
2016-07-12,149.139572,150.210327,148.680695,150.13385,117.278702,4020615
2016-07-13,150.812622,151.376678,150.152969,151.07074,118.010529,2872734
2016-07-14,151.826004,154.302109,151.606125,153.231354,119.698326,4850930
2016-07-15,152.868073,152.94455,151.529633,152.753342,119.324898,4682733
2016-07-18,152.294449,153.680695,151.749527,152.829834,119.384689,7039266
2016-07-19,154.66539,155.009567,150.946457,152.562134,119.175552,7447520
2016-07-20,152.934998,154.598465,152.581268,154.263855,120.504875,4577610
2016-07-21,153.680695,154.732315,152.858505,153.393875,119.825241,3680769
2016-07-22,153.709366,155.038239,153.422562,154.942642,121.035118,2636025
2016-07-25,154.875717,155.71701,154.636703,155.497131,121.468269,2933612
2016-07-26,155.497131,156.40535,154.273422,154.990433,121.072441,3027752
2016-07-27,154.990433,155.420654,154.091782,154.713196,120.855911,2262184
2016-07-28,154.28299,154.694077,153.642441,154.273422,120.512367,2448058
2016-07-29,154.263855,154.560226,152.992355,153.556412,119.952225,3710685
2016-08-01,153.585083,154.541107,152.810699,154.349899,120.572075,2953486
2016-08-02,154.177826,154.349899,153.307846,153.518158,119.922363,3222621
2016-08-03,153.087952,153.785858,152.772461,153.604202,119.989571,2993338
2016-08-04,153.785858,154.588913,153.0784,154.445511,120.646767,2603599
2016-08-05,154.875717,156.319305,154.46463,156.309753,122.103043,3987770
2016-08-08,155.573608,156.089859,154.474182,154.913956,122.057861,3179108
2016-08-09,155.086044,155.611862,154.541107,154.655838,121.854477,2863425
2016-08-10,155.057358,155.506699,154.837479,154.952194,122.087982,2580168
2016-08-11,155.114716,157.695984,155.047806,156.338425,123.180206,9171956
2016-08-12,156.013382,156.271515,154.416824,154.827911,121.990051,2660083
2016-08-15,155.258133,155.803055,154.66539,154.761002,121.937317,3107038
2016-08-16,154.024857,154.808792,153.623322,153.632889,121.048492,2311869
2016-08-17,153.891006,154.072662,152.810699,153.384323,120.852654,3374291
2016-08-18,153.814529,154.875717,153.384323,154.263855,121.545639,3819992
2016-08-19,153.766724,153.833649,152.504776,153.001907,120.551331,2944699
2016-08-22,152.963669,153.508606,152.131927,152.963669,120.521187,2133108
2016-08-23,153.27916,154.244736,153.183563,153.212234,120.717033,2968653
2016-08-24,152.858505,153.135757,151.357559,152.05545,119.805618,3813507
2016-08-25,152.007645,152.523895,151.453156,151.653915,119.489243,2693450
2016-08-26,151.892929,153.384323,150.908218,151.357559,119.255737,2613849
2016-08-29,151.845123,153.164429,151.529633,152.695984,120.31028,2589791
2016-08-30,152.734222,153.107071,151.826004,152.39006,120.06926,1896712
2016-08-31,152.638626,152.638626,151.300186,151.892929,119.677567,2430486
2016-09-01,151.357559,152.600388,151.147232,152.523895,120.174721,2466886
2016-09-02,152.848953,153.508606,152.151047,152.533463,120.182236,2421908
2016-09-06,152.848953,153.785858,152.112808,153.298279,120.784851,3131829
2016-09-07,153.145309,154.646271,152.963669,154.531555,121.756531,2999196
2016-09-08,153.489487,154.120453,151.778198,152.007645,119.767929,4145507
2016-09-09,151.080307,151.434036,148.804977,148.843216,117.274666,5424556
2016-09-12,148.432129,151.558319,148.030594,151.328873,119.233139,4568405
2016-09-13,150.697891,150.984711,148.661575,148.957932,117.365059,3803988
2016-09-14,148.852768,149.015289,146.644363,147.27533,116.03933,4038188
2016-09-15,147.514343,149.455063,146.472275,148.814529,117.252068,3813298
2016-09-16,148.221802,148.565964,146.72084,147.07457,115.881134,6760926
2016-09-19,148.05928,149.321228,147.753342,148.05928,116.656998,2562805
2016-09-20,149.015289,149.684509,147.657745,147.657745,116.340622,2258419
2016-09-21,148.097519,148.833649,147.103256,148.690247,117.154129,2587699
2016-09-22,149.28299,150.305923,148.843216,149.244736,117.591042,2814891
2016-09-23,148.776291,149.177826,147.906311,148.164429,116.739876,2826501
2016-09-26,147.667297,147.667297,146.711288,147.20842,115.98661,2649832
2016-09-27,147.533463,149.875717,147.045883,149.875717,118.088158,3124611
2016-09-28,150.086044,151.653915,149.359467,151.328873,119.233139,3462260
2016-09-29,151.653915,157.74379,150.53537,151.156784,119.097534,3530041
2016-09-30,151.912048,152.810699,151.108994,151.864243,119.654945,3762357
2016-10-03,151.108994,151.40535,150.114716,150.678772,118.720932,2330279
2016-10-04,150.736145,151.558319,148.967499,149.579346,117.854668,3016769
2016-10-05,150.162521,150.889099,149.827911,150.172089,118.321678,1761987
2016-10-06,149.942642,150.506699,149.034424,149.980881,118.171028,2039805
2016-10-07,150.229446,150.764816,148.049713,148.824097,117.259605,2794807
2016-10-10,149.818359,151.520081,149.770554,150.114716,118.276489,2595440
2016-10-11,149.837479,150.047806,147.122375,147.982788,116.596718,3034760
2016-10-12,148.154877,148.154877,146.347992,147.504776,116.220078,3100344
2016-10-13,146.94072,147.437866,145.573608,146.959854,115.790779,3043755
2016-10-14,147.676865,148.690247,147.313583,147.657745,116.340622,4558677
2016-10-17,147.657745,149.034424,147.552582,147.963669,116.581657,6161358
2016-10-18,143.422562,144.359467,141.290634,144.091782,113.53096,13358048
2016-10-19,144.617584,145.745697,144.196945,144.608032,113.937721,4846013
2016-10-20,144.627151,146.175903,144.378586,144.856598,114.133583,4208163
2016-10-21,143.957932,144.502869,142.982788,143.049713,112.709923,4617253
2016-10-24,143.785858,144.856598,143.785858,143.94838,113.417999,2789368
2016-10-25,143.94838,144.512421,143.240921,144.244736,113.651489,2769285
2016-10-26,144.082214,146.214142,143.652008,145.13385,114.352043,2941038
2016-10-27,146.099426,147.284897,145.33461,146.606125,115.512062,4423848
2016-10-28,147.27533,147.648178,145.487579,145.898666,114.954659,3822607
2016-10-31,146.042068,147.543015,146.042068,146.931168,115.768173,3716647
2016-11-01,146.749527,147.141495,145.066925,146.07074,115.090202,3338727
2016-11-02,145.774384,146.606125,145,145.267685,114.457481,3215822
2016-11-03,145.803055,146.978973,145.124283,145.66922,114.773865,3011225
2016-11-04,145.697891,146.883362,145.191208,145.726578,114.819077,2584038
2016-11-07,147.217972,149.244736,147.07457,148.871887,117.297256,3979925
2016-11-08,147.762909,149.072662,146.328873,148.346085,117.943352,4102307
2016-11-09,146.233276,148.718933,144.359467,148.001907,117.669731,5652270
2016-11-10,150.726578,154.072662,150.659653,153.173996,121.781792,8070727
2016-11-11,152.934998,154.244736,152.323135,154.177826,122.57988,4651144
2016-11-14,154.158707,154.741867,150.650101,151.252396,120.254005,5435539
2016-11-15,151.453156,152.151047,150.621414,151.692154,120.603668,3636942
2016-11-16,151.491394,152.533463,151.080307,152.284897,121.074928,2356429
2016-11-17,152.217972,152.896744,151.864243,152.772461,121.462578,2365215
2016-11-18,152.772461,153.652008,152.20842,153.336517,121.911018,3118754
2016-11-21,153.623322,155.831741,153.317398,155.611862,123.720062,4850407
2016-11-22,155.831741,155.831741,154.827911,155.516251,123.643997,2898257
2016-11-23,154.818359,155.238998,154.263855,154.856598,123.11956,2356324
2016-11-25,154.713196,156.013382,154.713196,155.965576,124.001236,1679144
2016-11-28,156.022949,157.418732,155.544937,157.284897,125.050186,4654072
2016-11-29,156.787766,157.179733,155.860428,156.338425,124.297691,3293017
2016-11-30,156.166351,156.596558,155.076477,155.086044,123.301956,4600099
2016-12-01,154.827911,155.066925,151.338425,152.79158,121.477737,4848942
2016-12-02,152.007645,153.240921,151.443588,152.982788,121.629768,2866981
2016-12-05,153.776291,154.063095,152.571701,152.810699,121.492981,3605667
2016-12-06,153.087952,153.718933,151.94072,153.298279,121.880615,2990514
2016-12-07,153.537292,157.915863,153.336517,157.543015,125.25544,4639115
2016-12-08,157.619507,158.699814,156.998093,158.087952,125.68866,3416654
2016-12-09,157.915863,159.388138,157.361374,159.196945,126.570343,3291657
2016-12-12,159.388138,159.455063,157.810699,158.221802,125.795067,3548346
2016-12-13,158.393875,162.476105,158.393875,160.889099,127.915718,6205186
2016-12-14,160.965576,162.418732,160.086044,161.099426,128.082962,4313913
2016-12-15,160.621414,162.380493,160.401535,160.630981,127.710518,3544476
2016-12-16,161.5392,161.673035,158.757172,159.397705,126.72998,7448148
2016-12-19,159.493301,159.904404,158.699814,159.349899,126.691971,3091871
2016-12-20,160.124283,160.850861,159.13002,160.229446,127.391266,2274632
2016-12-21,158.938812,160.554489,157.982788,159.971313,127.186035,3740182
2016-12-22,160,160.831741,159.254303,159.713196,126.980812,2931520
2016-12-23,159.655838,160.124283,159.13002,159.378586,126.714775,1779455
2016-12-27,159.636703,160.592728,159.512421,159.789673,127.041626,1461785
2016-12-28,159.933075,160.363297,158.699814,158.881454,126.319588,1838345
2016-12-29,158.718933,159.646271,158.699814,159.273422,126.631142,1740021
2016-12-30,159.120453,159.369019,158.221802,158.690247,126.167511,3088629
2017-01-03,159.655838,160.487579,158.709366,159.837479,127.07962,3069278
2017-01-04,160.391968,162.399612,160,161.816437,128.65303,3536944
2017-01-05,161.806885,161.94072,159.904404,161.281067,128.227356,2805686
2017-01-06,161.271515,162.447418,160.152969,162.07457,128.858246,3080993
2017-01-09,162.017212,162.332703,160.248566,160.277252,127.429276,3336635
2017-01-10,160.592728,160.697891,158.068832,158.240921,125.810295,4308160
2017-01-11,158.747604,160.382416,158.317398,160.372849,127.505249,3765077
2017-01-12,160.391968,160.621414,158.27916,160.564056,127.657318,3062165
2017-01-13,160.583176,161.07074,159.541107,159.980881,127.193649,3007668
2017-01-17,159.359467,160.783936,158.814529,160.506699,127.61171,3468222
2017-01-18,160.086044,161.175903,159.359467,159.46463,126.783211,4192159
2017-01-19,159.617584,160.086044,158.508606,159.474182,126.790794,7283716
2017-01-20,160.430206,163.135757,158.699814,163.049713,129.633514,13273740
2017-01-23,162.600388,163.718933,162.533463,163.508606,129.998383,5730197
2017-01-24,163.824097,168.26004,163.632889,168.164429,133.700043,7272210
2017-01-25,168.508606,171.367111,168.384323,170.449326,135.516602,6194935
2017-01-26,170.229446,171.013382,169.703629,170.803055,135.797867,3204839
2017-01-27,170.621414,171.319305,169.502869,169.502869,134.76416,3642486
2017-01-30,169.196945,169.28299,166.902481,168.068832,133.623993,4283161
2017-01-31,167.351822,167.858505,165.975143,166.845123,132.651093,4329394
2017-02-01,167.304016,167.973236,165.286804,166.625244,132.476288,2924302
2017-02-02,166.567871,167.27533,165.917786,166.902481,132.696686,2741043
2017-02-03,167.304016,168.585083,167.198853,168.087952,133.639221,3461528
2017-02-06,167.600388,168.240921,166.711288,168.12619,133.669647,2772737
2017-02-07,168.26004,170.764816,168.164429,170.611862,135.645874,4051681
2017-02-08,169.694077,169.694077,168.145309,168.422562,134.96402,3047103
2017-02-09,168.422562,169.980881,168.173996,169.416824,135.760742,3232872
2017-02-10,169.569794,171.00383,168.986618,170.822174,136.886948,3065512
2017-02-13,171.357559,171.988525,170.975143,171.472275,137.407883,3235696
2017-02-14,170.71701,172.20842,170.506699,172.20842,137.997772,2904219
2017-02-15,172.27533,173.919693,171.902481,173.690247,139.185242,3048358
2017-02-16,173.470367,174.751434,172.915863,173.451248,138.993713,3401069
2017-02-17,173.27916,173.585083,172.084137,172.72467,138.411469,3715915
2017-02-21,172.657745,172.839386,171.242828,172.332703,138.097366,4686394
2017-02-22,172.170166,173.365204,172.170166,173.183563,138.779221,3159443
2017-02-23,173.99617,174.474182,172.963669,173.661575,139.162292,2387495
2017-02-24,172.284897,173.508606,171.978973,173.374756,138.932449,3451905
2017-02-27,173.221802,173.27916,171.395798,171.510513,137.438522,3861100
2017-02-28,171.491394,172.686417,171.462708,171.912048,137.760315,3423976
2017-03-01,172.543015,174.521988,172.112808,173.94838,139.392136,3143858
2017-03-02,173.881454,173.881454,172.495224,172.59082,138.304245,3052437
2017-03-03,172.59082,173.346085,171.854691,172.131927,137.936493,1905812
2017-03-06,171.816437,173.030594,171.673035,172.533463,138.25824,3351802
2017-03-07,172.762909,173.317398,172.27533,172.447418,138.189316,3117603
2017-03-08,172.801147,172.992355,171.414917,171.558319,137.476852,3721040
2017-03-09,171.271515,171.367111,168.145309,169.388138,135.737762,5694529
2017-03-10,170.372849,171.596558,169.617584,170.009567,136.235779,3242914
2017-03-13,170.028687,170.229446,168.661575,168.699814,135.186203,3642381
2017-03-14,168.432129,169.043976,167.504776,167.992355,134.619278,3292285
2017-03-15,167.982788,168.527725,167.065002,168.0784,134.688217,3991013
2017-03-16,170.611862,171.128113,169.043976,169.445511,135.783768,4510143
2017-03-17,168.537292,169.015289,167.92543,167.92543,134.565674,6193366
2017-03-20,167.92543,168.432129,167.437866,167.973236,134.603989,2590001
2017-03-21,168.269592,168.479919,166.195023,166.233276,133.209686,4108374
2017-03-22,166.38623,167.361374,165.20076,167.093689,133.899124,3609223
2017-03-23,166.759079,167.94455,165.927338,167.131927,133.92981,3912040
2017-03-24,167.418732,167.782028,165.764816,166.185471,133.171371,3369898
2017-03-27,165.095596,166.500961,164.521988,166.128113,133.125397,3408914
2017-03-28,166.290634,167.304016,165.391968,166.835571,133.692337,3685999
2017-03-29,166.634796,166.816437,165.831741,166.290634,133.255615,3227538
2017-03-30,166.214142,166.912048,166.05162,166.214142,133.194305,3314042
2017-03-31,166.328873,167.25621,166.05162,166.481842,133.408844,3047730
2017-04-03,166.175903,167.179733,165.755264,166.826004,133.684631,4483679
2017-04-04,165.889099,167.265778,165.640533,166.845123,133.699966,3251909
2017-04-05,167.017212,168.575531,165.210327,165.277252,132.443497,6525889
2017-04-06,165.841293,165.841293,164.674957,164.86615,132.114136,3593428
2017-04-07,164.512421,165.325043,163.747604,164.569794,131.876663,3753362
2017-04-10,164.942642,164.971313,163.479919,163.671127,131.156509,3964235
2017-04-11,163.145309,163.699814,161.548752,163.0784,130.681549,5116927
2017-04-12,163.518158,163.671127,162.543015,163.154877,130.742783,3427637
2017-04-13,162.447418,163.824097,162.07457,162.07457,129.877121,3352953
2017-04-17,162.284897,163.766724,162.160614,163.575531,131.07988,3891329
2017-04-18,163.27916,164.139572,162.361374,162.571701,130.275467,6637393
2017-04-19,154.646271,155.487579,152.581268,154.579346,123.87088,20171378
2017-04-20,154.225616,155.258133,153.441681,155.162521,124.338219,6785193
2017-04-21,154.923523,154.980881,153.326965,153.326965,122.867302,5865759
2017-04-24,154.196945,154.46463,153.365204,153.680695,123.150742,5565348
2017-04-25,154.66539,154.913956,153.326965,153.336517,122.874954,5083978
2017-04-26,153.470367,154.015289,152.858505,153.021027,122.622147,4526879
2017-04-27,153.240921,153.422562,152.60994,153.269592,122.821304,4312240
2017-04-28,153.441681,153.527725,152.676865,153.240921,122.79834,4345189
2017-05-01,153.011475,153.365204,151.72084,151.854691,121.687485,5162324
2017-05-02,152.428299,152.476105,151.663483,152.103256,121.886673,3355777
2017-05-03,151.759079,152.437866,151.548752,151.653915,121.526619,4176992
2017-05-04,151.902481,152.141495,151.395798,152.05545,121.848358,4477508
2017-05-05,146.768646,148.92926,146.271515,148.231354,118.783966,13097280
2017-05-08,146.080307,146.72084,145.506699,146.300186,118.381683,7836632
2017-05-09,145.889099,146.367111,144.894836,145.420654,117.670029,7168238
2017-05-10,144.980881,145.66922,144.483749,144.598465,117.004723,5229895
2017-05-11,144.407272,144.502869,143.202682,144.024857,116.540573,5886783
2017-05-12,143.690247,144.608032,143.403442,143.757172,116.324005,3886204
2017-05-15,143.99617,145.152969,143.833649,144.847031,117.205864,4440793
2017-05-16,144.990433,147.217972,144.990433,146.9216,118.884529,5767330
2017-05-17,146.558319,147.361374,144.254303,144.292542,116.757187,5430309
2017-05-18,144.225616,144.674957,143.508606,144.149139,116.641136,3424813
2017-05-19,144.369019,145.755264,144.254303,145.296371,117.569466,5902578
2017-05-22,145.411087,146.118546,144.933075,145.927338,118.080009,3453997
2017-05-23,145.860428,146.9216,145.238998,145.344162,117.608116,2682467
2017-05-24,145.516251,146.042068,144.579346,145.803055,117.979431,3904090
2017-05-25,146.510513,146.969406,146.223709,146.462708,118.513214,2701504
2017-05-26,146.128113,146.271515,145.372849,145.783936,117.963966,2555692
2017-05-30,145.267685,145.956024,144.923523,145.057358,117.376045,3834636
2017-05-31,145.344162,146.080307,144.980881,145.917786,118.072289,3706396
2017-06-01,146.080307,146.147232,144.961761,145.956024,118.103226,3052333
2017-06-02,146.338425,146.462708,145.124283,145.363297,117.623604,3750642
2017-06-05,145.143402,146.20459,145.009567,145.707458,117.902092,4157955
2017-06-06,145.315491,146.166351,145.315491,145.66922,117.871147,3971871
2017-06-07,146.319305,147.418732,144.168259,144.340347,116.795853,5089522
2017-06-08,144.359467,146.099426,144.28299,145.411087,117.6623,3879614
2017-06-09,145.315491,147.476105,145.20076,147.323135,119.209442,4562129
2017-06-12,147.40918,150.286804,147.246658,148.355637,120.044907,6769189
2017-06-13,148.604202,148.642441,147.370941,147.466537,119.325493,3685581
2017-06-14,147.198853,148.12619,146.214142,147.045883,118.985115,3189359
2017-06-15,146.548752,147.887192,146.548752,147.437866,119.302269,4868398
2017-06-16,147.447418,148.585083,146.242828,148.546844,120.199638,7052132
2017-06-19,148.671127,149.005737,147.74379,148.030594,119.781898,4842457
2017-06-20,147.686417,148.556412,147.466537,148.135757,119.867004,4687858
2017-06-21,148.938812,148.938812,146.644363,147.026764,118.96962,4141846
2017-06-22,147.753342,148.173996,146.931168,147.60994,119.441513,2485819
2017-06-23,147.552582,147.877625,147.036331,147.332703,119.217178,3433181
2017-06-26,147.906311,148.900574,147.829834,148.403442,120.083611,2252561
2017-06-27,148.183563,148.508606,147.705551,147.94455,119.71228,2496279
2017-06-28,148.326965,148.709366,147.973236,148.489487,120.153221,2323166
2017-06-29,148.518158,148.891006,146.864243,147.351822,119.232658,3412261
2017-06-30,147.495224,147.705551,146.40535,147.065002,119.000557,3735789
2017-07-03,146.826004,149.168259,146.768646,148.738052,120.354385,2952335
2017-07-05,148.919693,149.034424,146.87381,146.912048,118.876793,3728362
2017-07-06,146.615677,147.065002,145.53537,145.659653,117.863388,2884345
2017-07-07,145.908218,146.73996,145.449326,146.214142,118.31205,2573265
2017-07-10,146.185471,147.122375,145.917786,146.673035,118.683426,3353685
2017-07-11,146.520081,146.892929,145.363297,146.453156,118.505493,3606085
2017-07-12,146.730408,147.456985,146.319305,146.94072,118.899994,3240403
2017-07-13,146.94072,147.40918,146.453156,146.87381,118.845848,2590001
2017-07-14,147.237091,147.820267,146.653915,147.456985,119.317757,3406194
2017-07-17,146.835571,147.112808,145.544937,146.281067,118.366234,4981680
2017-07-18,145.659653,147.504776,145.315491,147.227539,119.132072,7914873
2017-07-19,143.422562,143.642441,140.258133,141.042068,114.127007,14951106
2017-07-20,141.042068,142.284897,140.564056,141.166351,114.227562,7543961
2017-07-21,141.099426,141.367111,140.066925,140.611862,113.778893,6808937
2017-07-24,140.53537,140.573608,139.388138,139.569794,112.935661,4055970
2017-07-25,140.124283,141.00383,139.608032,139.761002,113.090401,4402509
2017-07-26,139.837479,140.019119,138.116638,138.967499,112.448326,4113290
2017-07-27,138.623322,139.005737,137.323135,138.690247,112.223976,6726617
2017-07-28,138.441681,138.661575,137.514343,137.94455,111.62059,3195321
2017-07-31,138.030594,138.556412,137.829834,138.307846,111.914558,4556062
2017-08-01,138.623322,139.263855,138.355637,138.910141,112.401909,3367597
2017-08-02,138.738052,138.900574,137.877625,138.097519,111.744354,3703781
2017-08-03,138.0784,138.94838,138.0784,138.565964,112.123413,3175028
2017-08-04,138.623322,138.99617,138.049713,138.776291,112.293594,2666672
2017-08-07,138.623322,138.709366,136.472275,137.160614,110.986237,4830742
2017-08-08,135.755264,136.481842,135.755264,135.860428,111.095665,3450440
2017-08-09,135.516251,135.783936,134.980881,135.53537,110.829872,3060387
2017-08-10,135.411087,136.156784,135.019119,135.602295,110.884598,4733568
2017-08-11,136.185471,136.319305,135.296371,135.602295,110.884598,3142184
2017-08-14,135.755264,136.481842,135.697891,136.061188,111.259842,2352036
2017-08-15,136.281067,137.036331,134.397705,135.822174,111.0644,4896849
2017-08-16,135.554489,136.625244,135.382416,136.233276,111.400589,3439039
2017-08-17,136.252396,136.606125,134.512421,134.512421,109.993385,4625517
2017-08-18,134.674957,134.942642,133.441681,133.556412,109.211632,4343724
2017-08-21,133.451248,134.244736,133.011475,134.158707,109.704155,3337472
2017-08-22,134.455063,134.942642,134.206497,134.808792,110.235748,2661442
2017-08-23,134.512421,136.759079,134.493301,135.889099,111.119125,4234522
2017-08-24,136.233276,137.361374,135.994263,136.653915,111.744545,3757441
2017-08-25,136.998093,137.848953,136.950287,137.418732,112.369934,3005053
2017-08-28,137.772461,138.202682,136.128113,136.242828,111.408394,5319956
2017-08-29,135.850861,137.122375,135.659653,136.845123,111.900902,3147937
2017-08-30,136.959854,136.978973,136.147232,136.290634,111.447449,2861856
2017-08-31,136.730408,137.342255,136.357559,136.73996,111.814896,3824594
2017-09-01,136.692154,138.145309,136.692154,137.74379,112.635735,3505878
2017-09-05,137.189301,138.011475,136.424469,136.749527,111.822723,3239985
2017-09-06,137.552582,138.116638,137.189301,137.495224,112.43248,3423872
2017-09-07,137.762909,138.27916,136.147232,136.615677,111.713272,4380857
2017-09-08,136.854691,136.854691,135.411087,136.185471,111.361488,3521045
2017-09-11,137.227539,138.747604,136.72084,138.489487,113.245544,4825616
2017-09-12,138.728485,139.933075,138.154877,139.349899,113.94912,5479053
2017-09-13,138.957932,139.856598,138.94838,139.569794,114.128899,4289646
2017-09-14,139.445511,139.942642,139.110901,139.139572,113.7771,3929717
2017-09-15,138.451248,138.785858,137.74379,138.451248,113.214272,7737471
2017-09-18,138.441681,139.082214,137.92543,138.193115,113.003166,3158397
2017-09-19,138.422562,138.604202,137.877625,138.040146,112.878098,3623762
2017-09-20,138.556412,139.46463,138.068832,139.46463,114.042885,5698085
2017-09-21,139.244736,139.474182,138.718933,138.871887,113.558205,2673158
2017-09-22,139.187378,139.187378,138.231354,138.747604,113.456596,2920746
2017-09-25,138.738052,139.608032,138.537292,139.455063,114.035072,5452903
2017-09-26,139.923523,140.936905,139.521988,140.114716,114.574501,4695076
2017-09-27,140.229446,140.439774,138.652008,139.254303,113.870934,3663824
2017-09-28,139.254303,139.445511,137.868073,139.254303,113.870934,2902441
2017-09-29,139.053543,139.28299,138.546844,138.699814,113.417519,2776816
2017-10-02,138.957932,140.411087,138.824097,140.210327,114.652695,3109967
2017-10-03,140.238998,140.726578,139.904404,140.325043,114.74649,2408624
2017-10-04,140.53537,140.554489,139.684509,140.038239,114.511963,2347642
2017-10-05,140.229446,141.05162,140.038239,140.267685,114.699585,2810079
2017-10-06,140.191208,140.391968,139.885284,140.038239,114.511963,2743867
2017-10-09,140.057358,141.290634,139.913956,140.908218,115.223358,2806000
2017-10-10,141.214142,142.399612,141.156784,141.969406,116.091118,4218100
2017-10-11,141.87381,141.94072,140.803055,141.128113,115.403183,3872501
2017-10-12,141.07074,141.38623,140.315491,140.564056,114.94191,3414458
2017-10-13,140.994263,141.347992,140.478012,140.630981,114.996689,2621904
2017-10-16,140.745697,141.175903,140.066925,140.372849,114.785591,3192497
2017-10-17,140.181641,140.650101,139.751434,140.095596,114.558853,6665530
2017-10-18,150.210327,154.139572,150.047806,152.514343,124.713921,31892749
2017-10-19,152.772461,153.881454,152.093689,153.824097,125.784912,10370253
2017-10-20,153.986618,155.33461,152.74379,154.942642,126.699593,8230765
2017-10-23,154.923523,155.363297,152.523895,152.533463,124.729553,6045252
2017-10-24,152.629059,152.676865,148.346085,149.024857,121.860504,8571656
2017-10-25,149.149139,149.493301,146.328873,146.749527,119.999893,7239471
2017-10-26,147.523895,148.298279,146.787766,146.845123,120.078087,4498323
2017-10-27,147.74379,147.829834,146.185471,146.9216,120.140594,5120379
2017-10-30,146.998093,147.79158,145.994263,147.571701,120.672195,4404078
2017-10-31,147.543015,148.116638,146.20459,147.284897,120.437683,4527402
2017-11-01,147.323135,148.087952,147.065002,147.25621,120.414246,3389249
2017-11-02,147.399612,147.695984,146.185471,146.606125,119.882652,3553890
2017-11-03,146.673035,146.72084,144.827911,144.913956,118.498924,4635663
2017-11-06,145.095596,145.143402,143.671127,144.206497,117.920441,4705326
2017-11-07,144.713196,144.847031,143.881454,144.694077,118.319153,3871351
2017-11-08,144.933075,145.114716,143.671127,144.904404,118.491112,4847582
2017-11-09,143.336517,145.124283,143.269592,143.690247,118.672707,4996219
2017-11-10,144.024857,144.254303,142.581268,142.600388,117.772606,4505436
2017-11-13,142.332703,142.447418,141.414917,141.87381,117.172508,5342445
2017-11-14,141.443588,142.418732,141.00383,142.342255,117.55941,3930868
2017-11-15,141.491394,142.170166,139.780121,140.630981,116.146095,4992872
2017-11-16,141.233276,143.068832,141.013382,142.562134,117.741028,5697039
2017-11-17,142.772461,143.546844,142.284897,142.418732,117.622589,5142659
2017-11-20,144.015289,145.267685,143.307846,143.891006,118.838531,5937619
2017-11-21,144.646271,145.745697,144.550674,145.267685,119.97551,3928985
2017-11-22,145.315491,145.688339,144.674957,145.095596,119.833389,3361426
2017-11-24,145.267685,145.506699,144.674957,145.162521,119.888641,1247878
2017-11-27,145.372849,145.783936,144.952194,145.296371,119.999222,3529204
2017-11-28,145.650101,146.20459,145.028687,145.764816,120.386086,4156490
2017-11-29,146.089859,146.854691,145.478012,146.797318,121.238808,5333240
2017-11-30,146.892929,147.619507,146.347992,147.198853,121.570442,6799837
2017-12-01,147.60994,148.202682,146.185471,147.954117,122.194206,5824023
2017-12-04,149.101334,149.904404,148.250473,149.579346,123.536476,4878858
2017-12-05,149.569794,149.847031,147.877625,148.518158,122.660057,5301128
2017-12-06,147.323135,149.349899,147.313583,147.323135,121.673088,3567592
2017-12-07,146.835571,147.657745,146.520081,146.816437,121.254616,3944571
2017-12-08,148.164429,148.212234,146.797318,148.001907,122.233681,3682234
2017-12-11,148.623322,149.034424,147.772461,148.575531,122.707413,4291424
